Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX4664086	SRR7812496	2018-09-10 06:51:11	2018-09-10 06:47:09	16020268	4838120936	16020268	302	2145		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812496.sralite.1	CAONN	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160848	PRJNA456876		456876	SRS3759201	SAMN09064261	simple	4952	Yarrowia lipolytica	Gp0251807							no					JGI	SRA770380		public	0D85A2EBD0F5751FE636D2BCCF8019FD	1811C3E10757695D2AA7C89528A07B51		
SRX4664087	SRR7812495	2018-09-10 06:46:11	2018-09-10 06:43:41	12493660	3773085320	12493660	302	1645		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/812/SRR7812495/SRR7812495.sralite.1	CAONO	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160849	PRJNA456877		456877	SRS3759203	SAMN09064276	simple	4952	Yarrowia lipolytica	Gp0251808							no					JGI	SRA770380		public	48877B21C86150F56D66F7BC9F468449	E26B31BDA3C47D9FDC2C2179062206D6		
SRX4664088	SRR7812494	2018-09-10 06:51:11	2018-09-10 06:47:47	8805621	2659297542	8805621	302	1059		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812494.sralite.1	CAOOA	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160850	PRJNA456886		456886	SRS3759202	SAMN09064266	simple	4952	Yarrowia lipolytica	Gp0251817							no					JGI	SRA770380		public	E90DC65A55855C0A45910804C2A9D02C	13522DD4A10525F244A9DD20DBB93A8E		
SRX4664089	SRR7812493	2018-09-10 06:50:11	2018-09-10 06:44:13	10612245	3204897990	10612245	302	1337		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812493.sralite.1	CAOOG	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160853	PRJNA456889		456889	SRS3759206	SAMN09064284	simple	4952	Yarrowia lipolytica	Gp0251820							no					JGI	SRA770380		public	2864D1184DCAF6C59423FBDF70C025FF	4EAAB7131833B0120E700A12ED563BE2		
SRX4664090	SRR7812492	2018-09-10 06:51:11	2018-09-10 06:45:42	13528282	4085541164	13528282	302	1800		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/812/SRR7812492.sralite.1	CAONU	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160852	PRJNA456881		456881	SRS3759205	SAMN09064274	simple	4952	Yarrowia lipolytica	Gp0251812							no					JGI	SRA770380		public	F4CD012DA5DA8B118FBE778EDA530BAB	F0CCD4E2F4BB7580A8A41774AC556A4E		
SRX4664091	SRR7812491	2018-09-10 06:46:11	2018-09-10 06:43:25	12174756	3676776312	12174756	302	1512		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812491.sralite.1	CAOHU	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160854	PRJNA456866		456866	SRS3759207	SAMN09064282	simple	4952	Yarrowia lipolytica	Gp0251797							no					JGI	SRA770380		public	F777320C47B7517DA0B9FF24AD3FD0BE	AB63FB6B2FE0861501D11D1F162C6830		
SRX4664092	SRR7812490	2018-09-10 06:50:11	2018-09-10 06:43:45	11405219	3444376138	11405219	302	1413		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/812/SRR7812490.sralite.1	CAONG	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160855	PRJNA456874		456874	SRS3759208	SAMN09064278	simple	4952	Yarrowia lipolytica	Gp0251805							no					JGI	SRA770380		public	90F7DD709DF2BA5590D7AD3D4159ED4C	93CFE7849B4960F954160CE95FAB09A1		
SRX4664093	SRR7812489	2018-09-10 06:50:11	2018-09-10 06:45:14	13807445	4169848390	13807445	302	1803		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812489.sralite.1	CAONA	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160857	PRJNA456871		456871	SRS3759209	SAMN09064263	simple	4952	Yarrowia lipolytica	Gp0251802							no					JGI	SRA770380		public	120C7AB3F7E039491ACA3C8B161452CE	13218F18E8D0846A34E5A8DBE441B315		
SRX4664094	SRR7812488	2018-09-10 06:51:11	2018-09-10 06:46:03	14188320	4284872640	14188320	302	1792		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812488.sralite.1	CAONB	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160858	PRJNA456872		456872	SRS3759210	SAMN09064279	simple	4952	Yarrowia lipolytica	Gp0251803							no					JGI	SRA770380		public	62571D671608802DC80720454BAD2E98	DB8CF21C417FFB0BA06AC5FAB68DD5D3		
SRX4664095	SRR7812487	2018-09-10 06:50:11	2018-09-10 06:45:42	14103009	4259108718	14103009	302	1855		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/812/SRR7812487.sralite.1	CAONC	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP160860	PRJNA456873		456873	SRS3759213	SAMN09064265	simple	4952	Yarrowia lipolytica	Gp0251804							no					JGI	SRA770380		public	B6008985A8DFAB8F954E26689A7427B5	81723D8A272C299855BBC38E07161047		
SRX9460432	SRR13009237	2023-12-31 00:27:41	2020-11-09 00:28:47	17415610	5224683000	17415610	300	1508		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009237/SRR13009237.lite.1	E52	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672671	SAMN16706905	simple	4952	Yarrowia lipolytica	E52							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	80477EF7A82BD2D3AE46A7317B3AC6BF	514DE0CF76BA7AA273CA311FC2AC5C22		
SRX9460433	SRR13009236	2023-12-31 00:27:41	2020-11-09 00:27:55	16954710	5086413000	16954710	300	1465		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009236/SRR13009236.lite.1	E53	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672672	SAMN16706906	simple	4952	Yarrowia lipolytica	E53							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	BACC61E18EB8C8A302E1C9682BE32CF4	3942232EBAFB2F5BD2115C9B75C5DE08		
SRX9460434	SRR13009235	2023-12-31 00:27:41	2020-11-09 00:28:39	17600026	5280007800	17600026	300	1518		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009235/SRR13009235.lite.1	C01	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672673	SAMN16706901	simple	4952	Yarrowia lipolytica	C01							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	9A9F375B2333A95CFF6949DA4646C99B	DCC10017B82E67F256966C88EDE9B50E		
SRX9460435	SRR13009234	2023-12-31 00:27:41	2020-11-09 00:26:43	16783971	5035191300	16783971	300	1450		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009234/SRR13009234.lite.1	C02	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672674	SAMN16706902	simple	4952	Yarrowia lipolytica	C02							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	578A66E7557413A51AAA5C2942EF6494	49FF7BB9E3C2DFDD7E066A617EEE001B		
SRX9460436	SRR13009233	2023-12-31 00:27:41	2020-11-09 00:27:11	14874160	4462248000	14874160	300	1304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009233/SRR13009233.lite.1	C03	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672675	SAMN16706903	simple	4952	Yarrowia lipolytica	C03							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	24290B063374212BE4703643ADA155B0	30556AE2B725FF82EB964CA1162788B3		
SRX9460437	SRR13009232	2023-12-31 00:27:41	2020-11-09 00:34:43	17266906	5180071800	17266906	300	1493		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13009/SRR13009232/SRR13009232.lite.1	E51	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP291654	PRJNA675399		675399	SRS7672676	SAMN16706904	simple	4952	Yarrowia lipolytica	E51							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1156055		public	9A7DF9ABD1EFEFB7D2E701D2A3779DF3	E712ED8EB7D0FEAD91E2745F60B82B62		
SRX9551127	SRR13105640	2023-12-31 00:27:41	2020-11-22 03:56:34	16249742	4874922600	16249742	300	1405		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13105/SRR13105640/SRR13105640.lite.1	E11	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293663	PRJNA680002		680002	SRS7755780	SAMN16869310	simple	4952	Yarrowia lipolytica	E11							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162380		public	05F91BDE4E466AE1A6736CE4EB18FD05	BF63FBC07F0115A9E7BE81BFE0363ECE		
SRX9551128	SRR13105639	2023-12-31 00:27:42	2020-11-22 04:01:40	19430603	5829180900	19430603	300	1687		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13105/SRR13105639/SRR13105639.lite.1	E12	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293663	PRJNA680002		680002	SRS7755782	SAMN16869311	simple	4952	Yarrowia lipolytica	E12							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162380		public	624F6FA62CA4D4A36AC46745C934DA64	97F23D7ED8AE924FE529F6744B14E6FD		
SRX9551129	SRR13105638	2023-12-31 00:27:42	2020-11-22 03:58:11	15067619	4520285700	15067619	300	1296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13105/SRR13105638/SRR13105638.lite.1	E13	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293663	PRJNA680002		680002	SRS7755781	SAMN16869312	simple	4952	Yarrowia lipolytica	E13							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162380		public	332C72D0B9129A6B247B955545D2F2B7	2AECAA7790C813BA1A5FC523D9EE134A		
SRX9553171	SRR13107699	2023-12-31 00:27:42	2020-11-23 01:46:36	18226320	5467896000	18226320	300	1573		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13107/SRR13107699/SRR13107699.lite.1	E41	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293727	PRJNA680196		680196	SRS7757686	SAMN16871738	simple	4952	Yarrowia lipolytica	E41							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162489		public	47970473D78D0B5158CB875CABBA0588	086A9E4579FE6DEFB596A0072EDD48E0		
SRX9553172	SRR13107698	2023-12-31 00:27:42	2020-11-23 01:45:34	15878553	4763565900	15878553	300	1373		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13107/SRR13107698/SRR13107698.lite.1	E42	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293727	PRJNA680196		680196	SRS7757687	SAMN16871739	simple	4952	Yarrowia lipolytica	E42							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162489		public	B07C2DB65051CBEB6F84D6D2079F4F32	F6FBFBF65AFCF71A6F6493B316C05494		
SRX9553173	SRR13107697	2023-12-31 00:27:42	2020-11-23 01:44:28	16434623	4930386900	16434623	300	1422		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13107/SRR13107697/SRR13107697.lite.1	E43	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293727	PRJNA680196		680196	SRS7757688	SAMN16871740	simple	4952	Yarrowia lipolytica	E43							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1162489		public	25A2BE2613D5F3C8F078612BEE949CDC	05A8F637112A72166DCF4B9410E18A91		
SRX9567493	SRR13125497	2023-12-31 00:27:42	2020-11-24 10:36:48	19287572	5786271600	19287572	300	1668		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13125/SRR13125497/SRR13125497.lite.1	E61	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293985	PRJNA680516		680516	SRS7774056	SAMN16881858	simple	4952	Yarrowia lipolytica	E61							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1163216		public	94B61D3F7C927D473A7F70951DDB5E96	610FBD37B2C4FB8F3A8FF0DCA6EBFB36		
SRX9567494	SRR13125496	2023-12-31 00:27:42	2020-11-24 10:26:19	14829931	4448979300	14829931	300	1285		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13125/SRR13125496/SRR13125496.lite.1	E62	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293985	PRJNA680516		680516	SRS7766468	SAMN16881859	simple	4952	Yarrowia lipolytica	E62							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1163216		public	120AD374108CB4CA5114B6E0C5718C21	29B59CEE4E0DF6E72DBCAE2480560EDB		
SRX9567495	SRR13125495	2023-12-31 00:27:42	2020-11-24 10:31:58	16835250	5050575000	16835250	300	1455		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13125/SRR13125495/SRR13125495.lite.1	E63	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP293985	PRJNA680516		680516	SRS7762910	SAMN16881860	simple	4952	Yarrowia lipolytica	E63							no					NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY	SRA1163216		public	CD1C5E7D47A038E5A2D19133A02F54CE	65041020AD768CE3BEE93869C7E93928		
